index,ChEMBL ID,Name,canonical_smiles
,,,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OCC(=O)O)c(C(C)(C)C)c1
,,,O=C(O)COCCOCCN1CCC(=C(c2ccccc2)c2ccccc2)CC1
,,,C/C(=C\C(=O)O)C1CCCCC1
,,,
,,,OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
,,,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OCc3nc(C)c(C)nc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1
,,,CCCCCC(C)(O)CS[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)Oc1ccc(NC(=O)c2ccccc2)cc1
,,,C[C@@H]1CCCN1Cc1sc(NC(=O)c2cnc(N3CCN(CCC(=O)O)[C@@H](C)C3)cn2)nc1-c1cc(Cl)cs1
,,,CC(=O)NNC(=O)CC(O)(c1ccccc1)c1ccccc1
,,,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccc(NC)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O
,,,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@]5(OC(=O)N(CCCl)C5=O)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
,,,CCOC(=O)C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O
,,,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC3=CCCCC3)CC[C@@H]12
,,,CCN(CC)C(C)CC(=O)Nc1ccccc1
,,,CCC(Cc1c(I)cc(I)c(N2CCCC2=O)c1I)C(=O)O
,,,CN1CCC(=C2c3ccccc3Oc3ncccc32)CC1
,,,CC(=O)[O-].CC(=O)[O-].O.O.O.O.[Mg+2]
,,,Cc1ccc(S(=O)(=O)NCl)cc1
,,,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C(C)C.[Br-]
,,,C[N+](C)([O-])CC/C=C1\c2ccccc2C=Cc2c(Cl)cccc21
,,,CCN1CCc2c3n(c4ccccc24)C(C(=O)OC)=CCC31
,,,CC(COc1ccccc1)NC(C)Cc1ccccc1
,,,CCC[C@@](C)(O)[C@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5
,,,
,,,O=C([O-])CNC(=O)c1ccccc1[123I].[Na+]
,,,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21
,,,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1
,,,CS(=O)(=O)OCCC(=O)N1CCN(C(=O)CCOS(C)(=O)=O)CC1
,,,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1cccc2[nH]ccc12
,,,CC(C)Cn1nc(-c2ccccc2)c(-c2ccccc2)c1CC(=O)O
,,,CC(C(=O)O)c1ccc([C@H]2CCCC[C@@H]2C)cc1
,,,
,,,Cc1cccc(C)c1C(OCC(O)CNC(C)C)c1c(C)cccc1C
,,,O=c1ccc2cccc(N3CCNCC3)c2o1
,,,CCC(c1cc(F)c(OC(C)=O)c(OC(C)=O)c1)C(C)c1cc(F)c(OC(C)=O)c(OC(C)=O)c1
,,,
,,,
,,,Clc1cccc(Cl)c1/N=C1/NCCO1
,,,CC(C)COC(=O)C(O)(c1ccccc1)C1CCCCC1
,,,
,,,CCCC(=O)Nc1ccc(OCC(O)CNCCc2ccc(OC)c(OC)c2)c(-c2ccno2)c1
,,,CNC(=O)c1c(Br)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(Br)c(N(C)C(C)=O)c1Br
,,,O=C(NCO)NS(=O)(=O)c1ccc(NC(=O)c2ccccc2C(=O)O)cc1
,,,Cc1[nH]c2cccc3c2c1C[C@@H]1C3=C[C@@H](C(=O)N[C@]2(C(C)C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](CC(C)C)N3C2=O)CN1C
,,,O=C1CCNc2ccc(Cl)cc2N1c1ccccc1
,,,
,,,Cc1nc2ccccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
,,,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2
,,,CC(C)(C)[C@H]1CC[C@H](CC2=C(O)C(=O)c3ccccc3C2=O)CC1
,,,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O
,,,Cc1cc(Nc2ccc3c(c2)c(-c2ccc(N)cc2)[n+](C)c2cc(N)ccc32)nc(N)[n+]1C
,,,
,,,Clc1ccc(Nc2cc[n+]3ccccc3c2)cc1Cl.[Br-]
,,,O=C1O[C@H]([C@@H]2COC(c3ccccc3)O2)C(O)=C1O
,,,CN(CC[N+]1(C)CCCC1)C(=O)C(O)(c1ccccc1)c1cccs1
,,,CC(C(=O)O)c1ccc2c(c1)oc1ccc(Cl)cc12
,,,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
,,,NC(=O)c1ccn2c1CS[C@@H]2c1cccnc1
,,,O=C(O)CCC/C=C(\c1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1
,,,NC/C(=C/F)CCc1ccc(F)cc1
,,,
,,,N=C(NCc1ccccc1)NC(=N)NP(=O)([O-])[O-].O.[Na+].[Na+]
,,,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2.C[N+](C)([O-])CCOC(c1ccccc1)c1ccccc1
,,,CC[N+](C)(C)CCSCC[N+](C)(C)CC.[I-].[I-]
,,,O=C(O)Cc1nn(Cc2ccc(Br)cc2F)c(=O)c2ccccc12
,,,COc1ccccc1OCC(O)CNC(C)C
,,,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1
,,,Nc1c(Cl)cc([C@@H](O)CNCCCCCCOCCc2ccccn2)cc1Cl
,,,CC[C@@H]1CN2CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C[C@@H](C2)C1O
,,,COc1ccc(CNCC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC
,,,[Kr]
,,,CNC(=S)NCO
,,,C[C@@]1(c2ncncc2F)NC(=O)c2cc(-c3cn[nH]c3)ccc21
,,,CC[N+](C)(CC)CCOC(C)(c1ccccc1)C1CC2C=CC1C2.[Br-]
,,,CC1(C)N=C(N)N=C(N)N1OCc1ccc(Cl)c(Cl)c1
,,,C=C(C#N)C(=O)OCC(C)C
,,,O=c1[nH]c2ccccc2n1C1CCN(CCCc2noc3cc(F)ccc23)CC1
,,,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4c[nH]c(C(=O)Nc5c(O)c6ccc(O[C@H]7OC(C)(C)[C@H](OC)[C@@H](OC(=O)c8ccc(C)[nH]8)[C@H]7O)c(C)c6oc5=O)c4C)c(=O)oc3c2C)OC1(C)C
,,,CC(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1
,,,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1
,,,
,,,
,,,
,,,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CCC(C(=O)O)O3)ccc(C(C)=O)c1O
,,,Cl.NCCC[C@](N)(C(=O)O)C(F)F
,,,CC(C)NCCN(C(C)C)S(=O)(=O)c1ccc(NS(C)(=O)=O)cc1
,,,CN1CCCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1
,,,CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].[Ca+2]
,,,O=NN(CCCl)C(=O)NCCSSCCNC(=O)N(CCCl)N=O
,,,O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1
,,,Cc1cc(C2=C(/C=C/C3CC(O)CC(=O)O3)C(C)(C)CC(C)(C)C2)ccc1F
,,,CC(=O)NCCCCCC(=O)O
,,,CCOC(=O)c1cncn1C1CCCc2ccccc21
,,,COC(=O)NCCc1ccc(OCC(O)CNC(C)C)cc1
,,,
,,,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@@H]2OC1=CCCC1
,,,C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O
,,,O=C(O)COc1ccccc1/C=N/NC(=O)c1ccncc1
,,,c1ccc(NCC2=NCCN2)cc1
,,,
,,,Cc1ccc2nc(C)c(CCN3CCC(C(=O)c4ccc(F)cc4)CC3)c(=O)n2c1
,,,COCCc1ccc(-c2c(C)nc3c(N4CCOCC4)ccnn23)cn1
,,,CCOC(=O)c1ccc(N(CC(C)O)CC(C)O)cc1
,,,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[I-]
,,,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O
,,,O.O.O.O.O=C([O-])[O-].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-]
,,,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC(C)C(C)=O
,,,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@H]12)c1csc(N)n1
,,,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@]1(C)[C@@H](O)C[C@@H]1[C@@]3(C)CC[C@@H](O)C[C@H]3C[C@@H](O)[C@@]21C.[Na+]
,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
,,,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1
,,,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1
,,,Cc1oc(=O)oc1COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
,,,CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].CC(C)(Oc1ccc(Cl)cc1)C(=O)[O-].[Mg+2]
,,,C=C[C@]1(C)C[C@@H](OC(=O)CO)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
,,,CCCCCC(=O)CCC1(C)[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C
,,,NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCC(F)(F)F)NS2(=O)=O
,,,CCN1CCC(CC(NC(=O)c2ccc([N+](=O)[O-])cc2)c2ccc(F)cc2)CC1
,,,C[N+](C)(C)CCCCCC[N+](C)(C)C
,,,CC[N+](CC)(CC)CC.[Br-]
,,,
,,,
,,,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1.CS(=O)(=O)O
,,,
,,,[2H]C[C@@H]1CCC[C@H](C[2H])N1C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](Cc1cn(C(=O)OC)c2ccccc12)C(=O)N[C@H](CCCC)C(=O)[O-].[Na+]
,,,COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2
,,,CC#C[C@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C.O
,,,CC#C[C@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
,,,
,,,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)CC1.[Br-]
,,,Cn1nc(CS(C)(=O)=O)nc1NCCCOc1cccc(CN2CCCCC2)c1
,,,
,,,
,,,
,,,CCCCCC(C)(O)CC[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O
,,,CC1(C)CCCN1C(=O)c1ccc(-c2cc(F)ccc2OCC(=O)O)cc1Cl
,,,CCCCCC(C)(O)/C=C/[C@@H]1[C@@H](CC=C=CCCC(=O)OC)[C@@H](O)C[C@H]1O
,,,CCCSc1ccc([N+](=O)[O-])c(N/C(=N/CCS(=O)(=O)O)NC(=O)OC)c1
,,,CCCCCCSc1nsnc1C1=CCCN(C)C1
,,,COc1cccc(C(=O)Nc2ccc(OCCN3CCOCC3)c(-c3ccnn3C)c2)c1.Cl
,,,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)([O-])[O-])OC4=O)cc3F)cn2)n1.[Na+].[Na+]
,,,CS(=O)(=O)F
,,,CCC1(c2ccncc2)CCC(=O)NC1=O
,,,O=C(O)CC[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1
,,,CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-]
,,,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O
,,,N=C(N)NCc1ccc2c(c1)OCCO2
,,,CC(=O)S[C@H]1CC(=O)C=C2C[C@@H](SC(C)=O)[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@]4(C)O)[C@]21C
,,,CCC(C)(C)NCC(O)COc1ccccc1C(=O)CCc1ccccc1
,,,CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C
,,,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12
,,,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC
,,,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(C)=O
,,,O=[N+]([O-])c1ccc(/C=N/N2CCNC2=S)o1
,,,C[C@H](NC(=O)c1cnc(C#N)c(-c2cc(F)cc(F)c2)c1N1CC[C@H](N)C1)C(F)(F)F
,,,
,,,CN1CC(=O)NC(=O)N1c1cc(Cl)c(Oc2ccc(S(C)(=O)=O)cc2)c(Cl)c1
,,,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)OC[C@]4(C)[C@H]3CC[C@@]21C
,,,CNCc1cn(S(=O)(=O)c2ccc(OC)nc2)c(-c2ccccc2F)c1OC
,,,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
,,,Cc1nc(-c2ccc(/N=C/NC(C)C)cc2)c[nH]1
,,,
,,,CC(C)Cc1ccc(C(C)C(=O)OCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1
,,,c1cc(CNCc2ccncc2)ccn1
,,,CCC1Cc2cc(CC(=O)O)ccc2O1
,,,Cc1c(CCN2CCOCC2)c(=O)oc2cc(NC(=O)N3CCOCC3)ccc12
,,,CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]
,,,Cc1ccccc1CC(C)N
,,,Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1
,,,CCOC(=O)COc1c(Br)cc(Br)cc1CN(C)C1CCCCC1
,,,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC
,,,Oc1ccc([C@@H]2CNCc3c2ccc(O)c3O)cc1O
,,,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccc(O)cc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O
,,,
,,,c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1
,,,CCN(CCCC(=O)C1CCCCC1)C(C)Cc1ccc(OC)cc1
,,,
,,,
,,,C/C(=N\c1c(I)cc(I)c(C(=O)NCC(C)C(=O)O)c1I)N1CCOCC1
,,,CCOCC(C)(C)C(O)/C=C/C1C=CC(=O)C1C/C=C\CCCC(=O)O
,,,
,,,CC(C)NCC(O)COC1c2ccccc2C(=O)N1c1ccccc1
,,,Cc1cc2c(OCC(O)CNC(C)CCn3cnc4c3c(=O)n(C)c(=O)n4C)cccc2[nH]1
,,,COc1cc(C)cc(C)c1NC(=O)CCN1CCCCC1C
,,,OC(CO/N=C/c1ccc(Cl)cc1)CN1CCN(c2ccccc2Cl)CC1
,,,CC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1
,,,CC(C)(C)c1ccc(OCC(O)COc2ccc(C(=O)O)cc2)cc1
,,,Cc1ccccc1SCC[C@H](Oc1ccc(C(F)(F)F)cc1)C(=O)O
,,,c1ccc2cc(C34CNCC(CO3)O4)ccc2c1
,,,CN1c2ccc(Cl)cc2C(c2ccccc2Cl)=NCC1CO
,,,Cc1cccc(C)c1NC(=O)C1CCCCN1CCO
,,,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)C1CCCCC1)C2.[Br-]
,,,
,,,CCCCC[C@H](O)c1ccc(N2C(=O)CC[C@@H]2COCc2ccc(C(=O)O)s2)cc1
,,,
,,,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1.NCCCC[C@H](N)C(=O)O
,,,CCOc1ccc(C(=O)OCCN(CC)CC)cc1
,,,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCN=C(N)N
,,,
,,,
,,,CC[C@@]12C=C(C(=O)OC)n3c4c(c5ccccc53)CCN(CCC1)[C@H]42
,,,CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
,,,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@H](O)[C@H]3C[C@@H]12
,,,CO[C@H]1CC[C@H](OC(=O)[C@@H]2C[C@@H]3c4cccc5c4c(cn5C(C)C)C[C@H]3N(C)C2)CC1
,,,CCN(CC)CC/C(=N/OC(=O)Nc1ccc(OC)cc1)c1ccccc1
,,,CCn1c(=O)c2c(nc(N[C@@H]3CCC[C@H]3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O
,,,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1
,,,
,,,CCN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O
,,,Cc1ccn(-c2ccc(C(=O)N3CC[C@@](C)(C(=O)N[C@@H](C)CO)Cc4ccccc43)c(C)c2)n1
,,,
,,,
,,,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4ccc(F)c5sc(N)nc45)c(Cl)cc23)CC1
,,,O=C1CCc2cc(OC[C@H](O)CN3CCN(c4ccc(C(F)(F)F)cc4)CC3)ccc2N1
,,,N[C@H](CF)C(=O)O
,,,COc1ccc(C(=O)Nc2ccc(OCC(O)CNC(C)C)cc2)cc1
,,,CN(/N=N/N(C)c1ccccc1)c1ccccc1
,,,CCCCOC(=O)N[C@@H](CNC(=O)C[C@H]1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)OC
,,,C[C@]12CC[C@H]([N+]3(C)CCCC3)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CCC[N+]2(C)C
,,,Nn1cnnc1N/N=C/c1c(Cl)cccc1Cl
,,,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
,,,CC(NCCCCc1ccccc1)C(O)c1ccc2c(c1)CCS2
,,,NS(=O)(=O)c1cc2c(cc1Cl)NC(CN1C(=O)CCC1=O)NS2(=O)=O
,,,CCC(C)(C)NCC(O)COc1ccccc1C#N
,,,C[C@H]1CC[C@H](N2CC(=O)N(Cc3ccc(F)c(F)c3)C3(CN(C=O)C3)C2=O)CC1
,,,CCN(CCCC(=O)N1CCC(C(=O)N(C)C)CC1)[C@@H](C)Cc1ccc(OC)cc1
,,,C1CN(P2(N3CC3)=NP(N3CC3)(N3CC3)=NP(N3CC3)(N3CC3)=N2)CCO1
,,,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1
,,,COc1cc(C(O)CNC(C)C)ccc1O
,,,
,,,O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl
,,,COC(=O)c1cncn1C(C)c1ccccc1
,,,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1
,,,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(N(CCCl)CCCl)cc4)cn3C)cn2C)cc1C(=O)NCCC(=N)N
,,,Cn1cc(C(=O)c2cccc3ccccc23)cc1C(=O)O
,,,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1
,,,CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)CCCN(CCO)CCO
,,,O=C1NCCNC1c1cccs1
,,,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
,,,Cc1coc2ccccc2c1=O
,,,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O
,,,[Cl-].[Cl-].[Zn+2]
,,,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
,,,O=C(CC1(c2ccccc2)C2CC3CC1CC(C2)C3O)N1CC(O)C1
,,,C[C@H](CSC(=O)C(C)(C)C)C(=O)N(CC(=O)O)C1CCCC1
,,,CCOc1ccc(NC(=S)Nc2ccc(OCC)cc2)cc1
,,,CCC(CC)CNC(=O)Cn1cccc(NC(=O)[C@H](CC/C=C/C(=O)OC)NC(=O)c2cncn2C)c1=O
,,,O=C(NNCNNC(=O)c1ccncc1)c1ccncc1
,,,COc1cc(C2Oc3c(O)cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3C2CO)ccc1O
,,,CCC(=O)O
,,,CNC(=O)OCc1cccc(COC(=O)NC)n1
,,,O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1
,,,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1
,,,NC(=O)N(CCO)/N=C/c1ccc([N+](=O)[O-])o1
,,,CCCC(=O)c1cc(F)ccc1OCC(O)CNC(C)(C)C
,,,c1ccc([C@@H]2CN3CCSC3=N2)cc1
,,,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
,,,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(F)c1
,,,CC1CC(=O)NN=C1c1ccc2[nH]c(-c3cc[nH]n3)nc2c1
,,,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-]
,,,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1.[Br-].[Br-]
,,,COC(=O)c1cc2nc([S+]([O-])Cc3ncccc3C)[nH]c2cc1C
,,,CC(=O)Oc1ccc(-c2ccc(F)cc2)cc1C(=O)O
,,,CC(C)NCC(O)COc1cccc2c1C=CC2
,,,CCCCCCOc1ccccc1C(N)=O
,,,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
,,,O=C(c1ccccc1)c1cccc(NC(=O)c2ccn3c2CS[C@@H]3c2cccnc2)c1
,,,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
,,,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O
,,,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNCc1ccc([123I])cc1)C(=O)O)C(=O)O
,,,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
,,,C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)CC[C@H]1O
,,,CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O
,,,CN1CCC(N2CCN(C(=O)[C@H](NC(=O)c3ccc4cc[nH]c4c3)c3ccccc3)CC2)CC1
,,,COC(=O)C[C@@H]1C[C@@H](COc2ccc(-c3ccc(C(=N)NC(=O)OC)cc3)cc2)NC1=O
,,,CC(C)CCCC(C)NCCC(C)C
,,,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OCC)c1
,,,CNC(=S)C1(c2cccc(C)n2)CCCS1
,,,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1
,,,C[C@@](O)(/C=C/[C@H]1CC=CC(=O)O1)[C@@H](C[C@@H](O)/C=C\C=C/C=C/CO)OP(=O)([O-])O.[Na+]
,,,Cc1c(Cl)cc(C(C)C)c(O)c1Cc1c(C)c(Cl)cc(C(C)C)c1O
,,,CN(C)[C@@H]1C(O)=C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
,,,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)COC(=O)CCC(=O)[O-])CC[C@@H]12.[Na+]
,,,CC(C)NC(=O)c1no[n+]([O-])c1C(=O)NC(C)C
,,,
,,,CC1(C)S[C@@H]2[C@H](NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2[C@H]1C(=O)O
,,,CN(C(=O)Cc1cccc([N+](=O)[O-])c1)[C@H]1c2ccccc2C[C@@H]1N1CCCC1
,,,CC(C)=CCSC[C@H](N)C(=O)O
,,,COCC(O)COC(C)(C)C
,,,CC1CCC(C)N1CCCOC(=O)c1ccccc1O
